State,District,Village Name,Site Name,Latitude,Longitude,pH Level,Landuse,Soil Type,Drainage,Date,Soil Depth (m),Soil Porosity,Organic Matter,POPULATION_DENSITY(people/sq km),Humidity (%),Avg. Tidal Height (metres),Avg. Wind Speed (km/h),Avg. Temperature (°C),Soil Moisture (%),Avg. Surface Elevation (meters above sea level),GW level(mbgl),Rainfall,Permeability Value (Qualitative),Permeability Value (Numeric),datetime,dayofyear,weekofyear,quarter,predicted_gw_level
West Bengal,West Medinipur,Garhbeta,Garhbeta,22.339436,87.643317,7.3,Urban,Loose Sand,High,01-01-2023,0.01,0.42,3.95,631,55.23,1.35,17.12,27.1,36.59,16.63,4.79,1.63,High,0.47,2023-01-01,1,52,1,5.0098991632500045
West Bengal,West Medinipur,Keshiary,Keshiary,22.87321,87.771751,7.3,Urban,Dense Sand,High,01-01-2023,0.1,0.35,2.23,631,52.35,1.34,19.46,29.57,35.46,13.23,3.73,2.02,Very high,0.94,2023-01-01,1,52,1,4.864100000000003
West Bengal,West Medinipur,Hathigeria,Hathigeria,22.700943,87.657021,7.3,Rural,Loose Silt,Low,01-01-2023,0.1,0.38,3.91,631,83.89,0.82,16.68,37.66,32.27,16.49,8.02,7.53,Medium,0.5,2023-01-01,1,52,1,7.274799999999995
West Bengal,West Medinipur,Khajara,Khajara,22.404562,87.426006,7.3,Rural,Dense Clay,High,01-01-2023,10.0,0.41,1.07,631,40.96,1.45,14.63,30.72,34.12,26.4,6.7,9.53,Medium,0.78,2023-01-01,1,52,1,6.256932862350001
West Bengal,West Medinipur,Lenga Mara,Lenga Mara,22.598634,87.581029,7.3,Rural,Dense Sand,High,01-01-2023,1.0,0.44,3.63,631,47.98,0.88,17.43,27.52,27.19,42.75,8.77,4.63,Medium,0.43,2023-01-01,1,52,1,8.013099999999994
West Bengal,West Medinipur,Patharhuri,Patharhuri,22.739873,87.71272,7.3,Urban,Loose Clay,Moderate,01-01-2023,0.1,0.46,3.37,631,46.95,0.67,15.07,29.69,45.04,18.0,3.04,14.09,Low,0.2,2023-01-01,1,52,1,6.44241085416
West Bengal,West Medinipur,Keshpur,Keshpur,22.789614,87.637277,7.3,Rural,Dense Silt,Low,01-01-2023,10.0,0.36,4.61,631,48.45,1.65,13.76,30.01,43.62,45.83,2.95,10.0,Low,0.21,2023-01-01,1,52,1,5.863449948230001
West Bengal,West Medinipur,Bagra Chak,Bagra Chak,22.564435,87.598507,7.3,Rural,Dense Silt,High,01-01-2023,10.0,0.44,1.3,631,45.64,1.55,11.87,37.64,13.02,37.14,2.83,1.56,Low,0.39,2023-01-01,1,52,1,3.5799999999999996
West Bengal,West Medinipur,Chota Tangra,Chota Tangra,22.818694,87.59387,7.3,Urban,Loose Silt,Low,01-01-2023,0.1,0.33,4.21,631,74.5,1.04,10.86,36.71,36.93,22.53,7.5,5.7,Very high,0.94,2023-01-01,1,52,1,6.9529
West Bengal,West Medinipur,Hilji,Hilji,22.873647,87.566727,7.3,Rural,Loose Clay,High,01-01-2023,1.0,0.42,2.17,631,60.23,1.36,14.98,32.12,14.53,26.34,4.86,13.59,Very high,0.94,2023-01-01,1,52,1,6.696899999999999
West Bengal,West Medinipur,Kanthra,Kanthra,22.701114,87.746914,7.3,Urban,Dense Clay,Low,01-01-2023,0.1,0.35,4.09,631,71.43,1.15,16.16,35.51,46.34,46.17,7.13,8.15,Low,0.66,2023-01-01,1,52,1,6.281700000000003
West Bengal,West Medinipur,Khemasuli,Khemasuli,22.869421,87.664217,7.3,Urban,Loose Silt,High,01-01-2023,0.1,0.47,4.6,631,73.36,1.56,13.75,33.31,32.09,28.94,9.55,2.26,Medium,0.22,2023-01-01,1,52,1,8.088199999999992
West Bengal,West Medinipur,Koushalya,Koushalya,22.678681,87.598436,7.3,Rural,Loose Silt,High,01-01-2023,0.1,0.32,1.22,631,85.99,1.01,10.59,20.06,35.46,31.83,2.97,4.22,Low,0.42,2023-01-01,1,52,1,4.29253841146001
West Bengal,West Medinipur,Sahachak,Sahachak,22.627975,87.27962,7.3,Rural,Loose Clay,Moderate,01-01-2023,0.01,0.32,2.35,631,81.98,1.03,13.69,32.1,31.45,43.77,5.21,7.1,Low,0.31,2023-01-01,1,52,1,5.595512860599997
West Bengal,West Medinipur,Saranga,Saranga,22.818066,87.308425,7.3,Urban,Loose Sand,Low,01-01-2023,0.01,0.31,2.44,631,73.86,0.8,14.56,35.95,24.26,43.12,5.51,6.07,Very high,0.43,2023-01-01,1,52,1,5.858099999999994
West Bengal,West Medinipur,Tungnaduwa,Tungnaduwa,22.335562,87.690906,7.3,Urban,Dense Clay,Moderate,01-01-2023,10.0,0.49,4.41,631,47.53,1.5,10.11,25.38,16.37,48.98,3.43,8.53,High,0.79,2023-01-01,1,52,1,4.060786480020004
West Bengal,West Medinipur,Bellia,Bellia,22.50031,87.543088,7.3,Urban,Dense Clay,Moderate,01-01-2023,0.1,0.34,2.11,631,73.39,1.5,16.49,38.95,20.72,16.58,5.8,1.26,Very high,0.94,2023-01-01,1,52,1,5.961599999999999
West Bengal,West Medinipur,Chilgora,Chilgora,22.25686,87.405938,7.3,Rural,Loose Clay,High,01-01-2023,10.0,0.31,2.44,631,83.74,1.14,14.06,38.55,17.04,13.01,4.73,3.51,Low,0.73,2023-01-01,1,52,1,5.189900000000005
West Bengal,West Medinipur,Dherua,Dherua,22.449319,87.531462,7.3,Rural,Dense Sand,Moderate,01-01-2023,0.01,0.47,1.43,631,44.19,1.95,18.4,23.05,30.22,47.03,4.78,8.17,Medium,0.99,2023-01-01,1,52,1,5.778421002529999
West Bengal,West Medinipur,Jamir Ara,Jamir Ara,22.864888,87.50459,7.3,Rural,Loose Clay,Moderate,01-01-2023,0.01,0.31,4.35,631,68.8,1.33,17.89,23.31,28.19,46.69,9.34,5.92,Medium,0.56,2023-01-01,1,52,1,8.232573276100005
West Bengal,West Medinipur,Manidah,Manidah,22.896721,87.279325,7.3,Urban,Loose Sand,High,01-01-2023,10.0,0.43,3.04,631,61.48,0.53,10.23,29.42,41.81,30.54,3.99,7.58,Low,0.77,2023-01-01,1,52,1,4.581338931980004
West Bengal,West Medinipur,Medinipur,Medinipur,22.743758,87.581793,7.3,Rural,Loose Silt,Low,01-01-2023,0.01,0.48,3.35,631,62.45,1.54,13.15,35.97,35.37,10.1,2.03,11.46,High,0.36,2023-01-01,1,52,1,3.643774645539996
West Bengal,West Medinipur,Shaldanga,Shaldanga,22.420387,87.760954,7.3,Rural,Dense Clay,High,01-01-2023,0.1,0.31,2.54,631,86.98,0.89,13.44,23.44,16.14,19.41,8.35,6.01,High,0.69,2023-01-01,1,52,1,7.150440710160008
West Bengal,West Medinipur,Makrampur,Makrampur,22.878441,87.349434,7.3,Urban,Loose Silt,Moderate,01-01-2023,10.0,0.32,2.21,631,45.0,1.73,12.25,23.44,36.47,20.22,9.1,7.33,High,0.67,2023-01-01,1,52,1,8.000000000000005
West Bengal,West Medinipur,Nekursini,Nekursini,22.320439,87.353381,7.3,Urban,Dense Sand,Moderate,01-01-2023,10.0,0.42,4.29,631,83.78,1.92,12.01,23.62,28.27,28.09,7.73,10.53,Medium,0.79,2023-01-01,1,52,1,7.184815227450007
West Bengal,West Medinipur,Naikansole Colony,Naikansole Colony,22.450773,87.693554,7.3,Urban,Loose Clay,Low,01-01-2023,0.01,0.47,4.08,631,51.62,1.89,10.09,34.9,38.94,40.46,9.67,8.59,Medium,0.45,2023-01-01,1,52,1,5.64211602691
West Bengal,West Medinipur,Gobru,Gobru,22.884414,87.249397,7.3,Urban,Loose Sand,Low,01-01-2023,0.1,0.31,2.44,631,78.43,0.91,11.88,24.62,23.48,43.96,5.06,5.97,Very high,0.27,2023-01-01,1,52,1,5.351299999999998
West Bengal,West Medinipur,Godapiasal,Godapiasal,22.568726,87.280325,7.3,Rural,Dense Silt,Low,01-01-2023,10.0,0.35,2.65,631,59.91,1.2,14.05,31.41,18.07,33.8,8.6,12.69,Medium,0.55,2023-01-01,1,52,1,7.71609552837001
West Bengal,West Medinipur,Muohi Bundh,Muohi Bundh,22.288117,87.667386,7.3,Rural,Dense Silt,High,01-01-2023,1.0,0.4,2.74,631,88.45,1.75,14.76,37.39,39.31,42.66,3.94,11.75,Low,0.53,2023-01-01,1,52,1,5.11448604713
West Bengal,Purulia,Aharrah,Aharrah,23.311502,86.003843,7.4,Urban,Loose Clay,Low,01-01-2023,0.1,0.48,3.34,468,57.24,1.39,12.68,28.28,10.63,15.37,5.33,14.15,Very high,0.86,2023-01-01,1,52,1,5.614799999999997
West Bengal,Purulia,Hansla More,Hansla More,23.092111,86.008582,7.4,Urban,Loose Sand,Low,01-01-2023,1.0,0.45,1.67,468,52.88,0.83,17.48,34.94,17.81,24.7,3.44,12.8,Medium,0.58,2023-01-01,1,52,1,6.219199999999997
West Bengal,Purulia,Kantadihi,Kantadihi,23.442786,86.639636,7.4,Urban,Dense Silt,Low,01-01-2023,0.1,0.31,4.35,468,70.89,1.51,12.54,22.21,24.38,16.71,4.0,6.17,High,0.94,2023-01-01,1,52,1,4.932000000000001
West Bengal,Purulia,Sirkabad,Sirkabad,23.283523,86.892554,7.4,Rural,Dense Sand,Low,01-01-2023,0.01,0.48,2.39,468,46.77,0.74,12.75,30.22,19.92,11.75,7.6,8.64,Very high,0.39,2023-01-01,1,52,1,7.169000000000011
West Bengal,Purulia,Korenge,Korenge,23.084057,86.89623,7.4,Urban,Loose Sand,Low,01-01-2023,1.0,0.3,4.26,468,69.46,0.55,10.14,31.74,45.8,20.18,4.34,9.53,Low,0.34,2023-01-01,1,52,1,4.598195573019991
West Bengal,Purulia,Mathbura,Mathbura,23.295256,86.51971,7.4,Rural,Loose Silt,Low,01-01-2023,10.0,0.42,4.69,468,56.04,0.57,13.71,24.54,40.66,22.85,5.17,9.86,Low,0.28,2023-01-01,1,52,1,5.593195573019999
West Bengal,Purulia,Balarampur,Balarampur,23.395669,86.025233,7.4,Rural,Dense Clay,High,01-01-2023,1.0,0.45,1.76,468,53.43,0.58,11.59,20.48,21.38,20.02,8.41,1.67,Low,0.53,2023-01-01,1,52,1,7.370556311399995
West Bengal,Purulia,Baraurma,Baraurma,23.491146,86.478803,7.4,Rural,Loose Clay,High,01-01-2023,0.1,0.3,2.47,468,66.6,1.59,16.95,39.23,40.64,29.71,9.26,1.25,Low,0.92,2023-01-01,1,52,1,6.589099999999998
West Bengal,Purulia,Dava,Dava,23.032634,86.375203,7.4,Urban,Loose Sand,Low,01-01-2023,10.0,0.46,2.41,468,41.08,0.65,16.33,37.94,33.18,33.6,7.14,6.47,Medium,0.33,2023-01-01,1,52,1,6.1980844552
West Bengal,Purulia,Namsole,Namsole,23.559321,86.511408,7.4,Rural,Dense Clay,Moderate,01-01-2023,1.0,0.5,4.94,468,75.54,1.4,19.21,36.18,49.83,23.26,7.58,9.26,High,0.48,2023-01-01,1,52,1,6.9553899617900035
West Bengal,Purulia,Banduan,Banduan,23.364137,86.70675,7.4,Rural,Dense Sand,High,01-01-2023,0.1,0.49,3.92,468,48.67,1.11,18.01,37.82,27.78,34.87,9.41,5.47,Very high,0.24,2023-01-01,1,52,1,8.027399999999998
West Bengal,Purulia,Likimore,Likimore,23.27976,86.648213,7.4,Urban,Dense Sand,Moderate,01-01-2023,0.1,0.37,3.18,468,89.28,1.4,16.32,20.41,21.49,30.34,2.4,7.1,Medium,0.29,2023-01-01,1,52,1,3.5539999999999985
West Bengal,Purulia,Aga Jhore,Aga Jhore,23.069957,86.391903,7.4,Urban,Dense Sand,Moderate,01-01-2023,0.01,0.38,1.09,468,62.47,0.66,14.45,35.69,28.01,12.14,7.44,14.51,High,0.65,2023-01-01,1,52,1,6.841645088750008
West Bengal,Purulia,Bamundiha,Bamundiha,23.588457,86.772247,7.4,Rural,Dense Clay,High,01-01-2023,0.1,0.38,3.12,468,52.93,1.51,17.22,35.43,22.68,11.64,6.49,4.2,Low,0.93,2023-01-01,1,52,1,6.279749774630004
West Bengal,Purulia,Barabazar,Barabazar,23.311831,86.48061,7.4,Rural,Loose Clay,High,01-01-2023,0.01,0.34,4.61,468,89.45,0.73,12.65,39.53,49.76,40.15,9.7,9.73,Low,0.68,2023-01-01,1,52,1,8.116525959180008
West Bengal,Purulia,Purihasa,Purihasa,23.519338,86.711126,7.4,Urban,Loose Clay,Low,01-01-2023,1.0,0.39,3.78,468,89.69,0.64,12.49,27.6,39.32,21.27,7.7,2.44,Low,0.27,2023-01-01,1,52,1,7.049800000000005
West Bengal,Purulia,Sindri,Sindri,23.516516,86.812388,7.4,Urban,Dense Clay,Moderate,01-01-2023,0.1,0.31,1.93,468,40.51,1.96,18.24,26.38,36.92,24.51,9.51,9.46,Very high,0.9,2023-01-01,1,52,1,8.397027771779992
West Bengal,Purulia,Tokariya,Tokariya,23.532647,86.088937,7.4,Rural,Dense Clay,Moderate,01-01-2023,10.0,0.42,4.22,468,51.13,1.68,10.72,22.42,32.11,12.12,5.83,9.21,Medium,0.22,2023-01-01,1,52,1,6.628732404670002
West Bengal,Purulia,Dhabani,Dhabani,23.439753,86.221287,7.4,Rural,Loose Clay,Low,01-01-2023,10.0,0.31,4.4,468,74.97,0.63,13.74,20.28,41.38,22.0,3.99,6.21,Medium,0.71,2023-01-01,1,52,1,4.900625065130003
West Bengal,Purulia,Asanboni,Asanboni,23.265224,86.398808,7.4,Urban,Loose Clay,High,01-01-2023,0.01,0.41,3.62,468,80.59,0.97,18.64,21.32,31.11,42.01,5.22,7.08,High,0.94,2023-01-01,1,52,1,5.4556000000000076
West Bengal,Purulia,Bishpuria,Bishpuria,23.1916,86.330701,7.4,Urban,Dense Clay,Moderate,01-01-2023,10.0,0.41,2.16,468,73.61,1.34,16.32,31.02,43.47,12.46,4.47,4.68,Medium,0.64,2023-01-01,1,52,1,4.720300000000009
West Bengal,Purulia,Duriakata,Duriakata,23.385625,86.188358,7.4,Rural,Loose Silt,High,01-01-2023,0.1,0.46,1.35,468,58.62,0.99,19.02,24.58,40.9,26.37,3.71,7.38,Low,0.63,2023-01-01,1,52,1,4.3521999999999945
West Bengal,Purulia,Hura,Hura,23.030588,86.582278,7.4,Urban,Loose Sand,High,01-01-2023,1.0,0.34,2.77,468,89.72,1.32,12.67,23.31,42.56,43.38,6.53,9.92,Low,0.5,2023-01-01,1,52,1,6.149199999999991
West Bengal,Purulia,Katagora,Katagora,23.552338,86.305538,7.4,Rural,Loose Silt,High,01-01-2023,0.1,0.43,2.61,468,81.46,0.87,18.7,34.46,15.02,46.57,7.68,1.24,Medium,0.64,2023-01-01,1,52,1,7.339099999999993
West Bengal,Purulia,Keshargarh,Keshargarh,23.088583,86.394333,7.4,Rural,Dense Sand,High,01-01-2023,10.0,0.35,4.26,468,45.66,1.37,19.29,27.66,26.51,24.52,8.4,6.1,Medium,0.97,2023-01-01,1,52,1,7.484499999999996
West Bengal,Purulia,Khairapihira,Khairapihira,23.338726,86.815024,7.4,Rural,Dense Sand,High,01-01-2023,0.1,0.44,1.0,468,77.2,1.74,15.13,32.34,27.58,27.58,4.55,12.61,Medium,0.87,2023-01-01,1,52,1,5.459629132710002
West Bengal,Purulia,Kulabahal,Kulabahal,23.028566,86.031975,7.4,Rural,Loose Silt,High,01-01-2023,10.0,0.42,4.47,468,70.28,1.68,19.17,21.27,37.47,34.41,8.25,13.6,Medium,0.57,2023-01-01,1,52,1,7.261899999999998
West Bengal,Purulia,Kulgara,Kulgara,23.406773,86.475443,7.4,Rural,Loose Clay,High,01-01-2023,0.1,0.49,1.0,468,51.56,1.88,13.41,26.47,30.45,17.65,6.18,2.16,High,0.43,2023-01-01,1,52,1,6.0583
West Bengal,Purulia,Kumardihi,Kumardihi,23.35786,86.363685,7.4,Urban,Dense Sand,Moderate,01-01-2023,1.0,0.45,3.14,468,59.23,0.69,14.23,28.18,48.1,20.3,9.38,12.66,Medium,0.78,2023-01-01,1,52,1,8.122899999999998
West Bengal,Purulia,Lalpur,Lalpur,23.263001,86.05083,7.4,Rural,Dense Clay,High,01-01-2023,10.0,0.46,1.61,468,70.82,1.69,17.74,39.01,21.51,39.06,4.04,12.08,Very high,0.86,2023-01-01,1,52,1,4.666000000000007
West Bengal,Purulia,Mongalpur,Mongalpur,23.34398,86.303292,7.4,Rural,Loose Sand,Moderate,01-01-2023,1.0,0.32,2.8,468,65.8,1.27,17.22,25.6,34.14,48.09,6.24,9.18,Very high,0.45,2023-01-01,1,52,1,6.159800000000002
West Bengal,Purulia,Napara,Napara,23.320739,86.121329,7.4,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.47,1.7,468,70.3,0.86,10.39,33.27,34.27,46.54,8.33,13.45,Low,0.58,2023-01-01,1,52,1,7.179400000000006
West Bengal,Purulia,Narayanpur,Narayanpur,23.517696,86.595277,7.4,Rural,Loose Sand,High,01-01-2023,0.1,0.4,2.37,468,48.1,0.69,13.09,37.27,39.31,46.88,7.37,3.21,Medium,0.26,2023-01-01,1,52,1,6.825535399720001
West Bengal,Purulia,Durgu,Durgu,23.084884,86.350837,7.4,Rural,Loose Clay,Low,01-01-2023,10.0,0.3,4.84,468,57.5,0.65,16.45,22.99,48.58,11.63,4.71,1.01,Very high,0.24,2023-01-01,1,52,1,4.966184407299995
West Bengal,Purulia,Jhalda,Jhalda,23.595127,86.880228,7.4,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.36,1.42,468,85.76,1.16,12.54,38.38,32.49,22.71,2.62,3.91,Medium,0.98,2023-01-01,1,52,1,5.840265219290002
West Bengal,Purulia,Jhargo,Jhargo,23.129665,86.103058,7.4,Urban,Loose Silt,High,01-01-2023,0.1,0.37,4.31,468,50.02,1.4,14.85,28.36,15.97,47.03,8.62,8.28,High,0.95,2023-01-01,1,52,1,7.855338931980001
West Bengal,Purulia,Tulin,Tulin,23.527571,86.241305,7.4,Rural,Loose Sand,High,01-01-2023,10.0,0.39,1.7,468,52.53,0.84,11.06,28.81,38.06,30.98,8.65,6.69,Medium,0.34,2023-01-01,1,52,1,7.540399999999992
West Bengal,Purulia,Kotshila,Kotshila,23.492358,86.559444,7.4,Rural,Dense Sand,Low,01-01-2023,0.01,0.34,3.55,468,49.52,1.96,15.92,33.82,26.73,48.23,4.54,13.83,Medium,0.46,2023-01-01,1,52,1,5.364500000000005
West Bengal,Purulia,Joypur,Joypur,23.568655,86.308493,7.4,Rural,Loose Sand,Low,01-01-2023,0.1,0.49,1.17,468,52.25,1.23,16.54,38.46,13.29,22.44,9.39,13.01,Very high,0.67,2023-01-01,1,52,1,8.366099999999996
West Bengal,Purulia,Kapasitha,Kapasitha,23.317228,86.507744,7.4,Urban,Dense Sand,Low,01-01-2023,0.01,0.35,1.23,468,88.58,1.23,18.68,28.26,47.08,18.14,4.58,8.15,High,0.63,2023-01-01,1,52,1,4.920699999999997
West Bengal,Purulia,Palash Kola,Palash Kola,23.348206,86.415647,7.4,Urban,Dense Sand,Low,01-01-2023,10.0,0.4,2.04,468,83.13,0.7,14.37,21.67,34.58,36.94,8.02,4.09,Very high,0.82,2023-01-01,1,52,1,7.280099999999996
West Bengal,Purulia,Rangani,Rangani,23.04234,86.524093,7.4,Rural,Loose Silt,High,01-01-2023,10.0,0.5,3.69,468,43.46,1.21,15.02,39.18,43.63,34.35,5.43,9.17,Low,0.97,2023-01-01,1,52,1,5.622000000000001
West Bengal,Purulia,Simla,Simla,23.019254,86.720339,7.4,Rural,Dense Sand,Moderate,01-01-2023,0.01,0.35,2.13,468,49.52,1.83,10.85,31.24,45.8,42.93,7.71,14.12,Medium,0.96,2023-01-01,1,52,1,7.1723
West Bengal,Purulia,Gopalnagar,Gopalnagar,23.510342,86.01763,7.4,Rural,Dense Clay,Moderate,01-01-2023,10.0,0.33,4.83,468,45.24,1.33,14.2,25.75,17.65,40.08,2.25,7.37,Low,0.74,2023-01-01,1,52,1,6.243
West Bengal,Purulia,Budpur,Budpur,23.576143,86.254718,7.4,Urban,Loose Sand,High,01-01-2023,10.0,0.47,3.52,468,64.0,0.73,15.15,25.91,49.61,49.66,3.3,2.3,Low,0.83,2023-01-01,1,52,1,4.285600000000006
West Bengal,Purulia,Manbazar,Manbazar,23.549655,86.76587,7.4,Urban,Loose Silt,Moderate,01-01-2023,0.01,0.38,1.91,468,63.33,1.55,13.75,27.8,12.65,12.64,3.11,10.02,Very high,0.77,2023-01-01,1,52,1,6.339399999999997
West Bengal,Purulia,Khariduyara,Khariduyara,23.024477,86.248669,7.4,Urban,Dense Clay,High,01-01-2023,10.0,0.37,2.8,468,53.52,1.11,18.44,36.81,16.04,40.86,5.82,2.98,Low,0.88,2023-01-01,1,52,1,6.3340000000000005
West Bengal,Purulia,Gobag,Gobag,23.546163,86.285558,7.4,Urban,Loose Silt,Moderate,01-01-2023,1.0,0.49,3.23,468,78.04,1.12,11.64,22.72,16.85,41.0,8.53,1.23,Medium,0.53,2023-01-01,1,52,1,7.823221969379989
West Bengal,Purulia,Sarbori,Sarbori,23.192698,86.385892,7.4,Urban,Loose Sand,Moderate,01-01-2023,0.1,0.35,4.61,468,78.29,0.66,12.49,23.36,13.04,14.02,9.49,8.15,Low,0.31,2023-01-01,1,52,1,8.464500000000005
West Bengal,Purulia,Anara,Anara,23.290634,86.550434,7.4,Urban,Dense Sand,High,01-01-2023,0.01,0.3,1.78,468,81.04,1.85,12.94,22.96,34.84,11.43,8.08,2.12,Low,0.46,2023-01-01,1,52,1,7.080500000000006
West Bengal,Purulia,Deuli,Deuli,23.151467,86.185187,7.4,Rural,Dense Silt,High,01-01-2023,1.0,0.36,2.05,468,77.3,1.95,15.65,35.3,27.53,16.11,9.07,1.26,Low,0.6,2023-01-01,1,52,1,7.66130000000001
West Bengal,Purulia,Dubra,Dubra,23.047797,86.134211,7.4,Urban,Loose Sand,Low,01-01-2023,0.01,0.47,1.69,468,53.11,0.6,10.76,25.61,29.16,15.9,8.95,14.84,High,0.33,2023-01-01,1,52,1,7.576700000000001
West Bengal,Purulia,Jhapra,Jhapra,23.567109,86.1559,7.4,Rural,Loose Clay,Low,01-01-2023,0.1,0.36,4.22,468,67.8,0.6,15.04,21.92,37.2,42.9,2.47,7.75,High,0.82,2023-01-01,1,52,1,5.94299426568
West Bengal,Purulia,Para,Para,23.402217,86.387557,7.4,Urban,Loose Sand,Moderate,01-01-2023,0.01,0.4,1.16,468,70.35,0.94,17.08,27.13,17.05,36.9,3.28,2.21,Medium,0.28,2023-01-01,1,52,1,3.7074999999999942
West Bengal,Purulia,Bagda,Bagda,23.503616,86.026317,7.4,Rural,Dense Clay,Low,01-01-2023,0.01,0.38,3.87,468,82.05,0.92,17.25,37.34,28.45,45.47,8.43,2.72,Very high,0.64,2023-01-01,1,52,1,7.35589999999999
West Bengal,Purulia,Damodarpur,Damodarpur,23.46615,86.552379,7.4,Urban,Dense Silt,High,01-01-2023,1.0,0.35,4.87,468,49.67,0.75,12.64,36.76,29.75,11.01,7.8,2.34,Medium,0.59,2023-01-01,1,52,1,7.247099999999994
West Bengal,Purulia,Panipathar,Panipathar,23.335131,86.577781,7.4,Urban,Loose Clay,High,01-01-2023,1.0,0.49,4.32,468,76.15,0.93,17.89,22.05,15.07,32.46,6.64,7.12,Very high,0.61,2023-01-01,1,52,1,6.781470157869994
West Bengal,Purulia,Puncha,Puncha,23.331171,86.43467,7.4,Rural,Dense Clay,Low,01-01-2023,1.0,0.38,4.5,468,62.22,0.99,15.38,38.1,13.86,11.34,9.32,2.79,Low,0.4,2023-01-01,1,52,1,7.953133791970007
West Bengal,Purulia,Taltal,Taltal,23.434237,86.066607,7.4,Rural,Loose Silt,Moderate,01-01-2023,10.0,0.41,2.23,468,64.4,0.96,17.11,36.63,28.31,44.04,4.0,4.81,Medium,0.24,2023-01-01,1,52,1,4.745799999999998
West Bengal,Purulia,Santuri,Santuri,23.306681,86.521759,7.4,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.39,3.21,468,48.12,1.66,14.52,33.66,29.65,29.13,3.35,3.74,Low,0.36,2023-01-01,1,52,1,6.6673
West Bengal,Paschim Barddhaman,Aansol,Aansol,23.782076,87.07341,7.2,Rural,Dense Silt,High,01-01-2023,0.01,0.32,2.22,1099,2.0,10.45,20.73,32.93,42.05,236.0,6.59,8.22,Very high,0.22,2023-01-01,1,52,1,6.313348036079998
West Bengal,Paschim Barddhaman,Burnpur,Burnpur,23.812796,86.569376,7.2,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.39,3.88,1099,1.33,13.24,34.09,38.12,25.3,188.0,6.11,5.73,Low,0.61,2023-01-01,1,52,1,5.288799999999998
West Bengal,Paschim Barddhaman,Dadkha,Dadkha,23.737084,86.579496,7.2,Rural,Dense Clay,High,01-01-2023,1.0,0.31,4.97,1099,1.62,17.41,26.08,25.42,10.4,292.0,6.27,4.91,High,0.99,2023-01-01,1,52,1,6.3863999999999965
West Bengal,Paschim Barddhaman,Kalla,Kalla,23.989721,87.034639,7.2,Urban,Dense Silt,Moderate,01-01-2023,0.1,0.3,1.31,1099,0.52,10.84,27.25,36.04,18.52,117.0,8.95,11.76,Very high,0.74,2023-01-01,1,52,1,7.9381000000000075
West Bengal,Paschim Barddhaman,Kanyapur,Kanyapur,23.929917,87.03475,7.2,Urban,Dense Silt,Low,01-01-2023,0.01,0.35,2.99,1099,0.54,18.34,36.25,47.51,41.85,133.0,2.94,1.4,Low,0.88,2023-01-01,1,52,1,3.480899999999998
West Bengal,Paschim Barddhaman,Andal,Andal,23.750367,87.061598,7.2,Urban,Dense Clay,Low,01-01-2023,0.1,0.3,1.69,1099,1.84,12.51,32.06,46.48,46.42,375.0,2.38,10.62,Very high,0.31,2023-01-01,1,52,1,3.4946907822099975
West Bengal,Paschim Barddhaman,Andal,Andal,23.971828,87.373322,7.2,Urban,Dense Sand,Low,01-01-2023,0.01,0.36,2.52,1099,1.3,13.17,30.82,11.03,16.21,178.0,4.0,3.07,High,0.86,2023-01-01,1,52,1,4.749700000000001
West Bengal,Paschim Barddhaman,Andal Gram,Andal Gram,23.978713,86.513261,7.2,Urban,Dense Silt,High,01-01-2023,0.1,0.47,3.74,1099,1.84,16.67,20.46,42.47,16.71,270.0,8.65,9.29,Medium,0.98,2023-01-01,1,52,1,7.825292255629994
West Bengal,Paschim Barddhaman,Babuisal,Babuisal,23.84448,87.492046,7.2,Urban,Dense Silt,Low,01-01-2023,10.0,0.35,2.58,1099,0.96,18.6,33.88,20.52,33.26,213.0,6.81,7.62,Medium,0.81,2023-01-01,1,52,1,6.112399999999995
West Bengal,Paschim Barddhaman,Bankola,Bankola,23.695065,87.232468,7.2,Rural,Dense Sand,Moderate,01-01-2023,10.0,0.46,3.39,1099,0.94,19.38,31.66,43.93,18.5,329.0,6.44,13.17,High,0.53,2023-01-01,1,52,1,6.565300000000008
West Bengal,Paschim Barddhaman,Dakshin Khanda,Dakshin Khanda,23.944956,86.53608,7.2,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.35,1.32,1099,1.0,14.38,22.44,34.61,28.69,422.0,9.79,12.82,Low,0.35,2023-01-01,1,52,1,6.6011000000000015
West Bengal,Paschim Barddhaman,Dignata Andal,Dignata Andal,23.604666,86.963468,7.2,Rural,Dense Clay,Low,01-01-2023,10.0,0.45,3.57,1099,0.95,18.86,32.23,39.26,16.12,498.0,3.21,5.77,Very high,0.62,2023-01-01,1,52,1,4.4855999999999945
West Bengal,Paschim Barddhaman,Ukhra,Ukhra,23.835035,87.185579,7.2,Urban,Dense Silt,Moderate,01-01-2023,1.0,0.34,3.69,1099,1.83,12.67,23.23,27.55,44.74,118.0,5.46,12.76,Very high,0.36,2023-01-01,1,52,1,5.697899999999999
